PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221202,20221202,N,147.8100,TR,"2,351,378,921.58",BP,148.3100,TR,20221201,"2,359,332,980.58",PB,-0.003371,-0.003371,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,65462680.00,147.8100,145.6500,148.0000,147.8000,147.8100,145.9600,"466,743",60,"9,676,038,730.8",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221202,20221202,N,150.6100,TR,"356,900,065.17",BP,149.2500,TR,20221201,"353,677,277.25",PB,0.009112,0.009112,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4938278.00,150.6100,148.0800,150.7700,150.5700,150.5800,148.4700,,,"743,754,049.6",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
18428,20191223,20221230,20190402,20221230,Y,26055710,260557103,26055710,260557103,N,RW,N/A,A,DOW INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DOW,DOW,56668,2821,325211,BASMAT,0,0,DOW INC,20221202,20221202,N,51.5500,TR,"36,278,776.45",BP,51.0700,TR,20221201,"35,940,972.13",PB,0.009399,0.009399,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4858349.00,51.5500,50.4300,51.7000,51.5500,51.5600,50.4700,,,"250,447,891.0",20221130,20221229,"703,759",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
18542,20170126,20221230,19291202,20221230,Y,14912310,149123101,14912310,149123101,N,RW,N/A,A,CATERPILLAR INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CAT,CAT,20408,3531,333120,INDL,0,0,CATERPILLAR INC,20221202,20221202,N,236.1300,TR,"122,884,177.17",BP,235.6900,TR,20221201,"122,655,197.21",PB,0.001867,0.001867,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2218271.00,236.1300,233.5900,238.4700,236.1000,236.1100,233.8900,,,"523,800,331.2",20221130,20221229,"520,409",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221202,20221202,N,41.4800,TR,"35,872,443.24",BP,41.3100,TR,20221201,"35,725,425.03",PB,0.004115,0.004115,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4839345.00,41.4800,40.8500,41.6300,41.5000,41.5100,40.9850,"52,690",55,"200,736,030.6",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221202,20221202,N,182.8700,TR,"108,987,411.21",BP,175.7800,TR,20221201,"104,761,891.74",PB,0.040335,0.040335,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,10563839.00,182.8700,172.8500,183.4500,182.8800,182.8900,173.1200,,,"1,931,809,237.9",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
22111,20211221,20221230,19440925,20221230,Y,47816010,478160104,47816010,478160104,N,RW,N/A,A,JOHNSON & JOHNSON; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JNJ,JNJ,21018,3841,339112,HEALTH,0,0,JOHNSON & JOHNSON,20221202,20221202,N,178.8800,TR,"467,678,897.92",BP,178.7400,TR,20221201,"467,312,870.16",PB,0.000783,0.000783,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,5824048.00,178.8800,176.9600,178.9600,178.8700,178.9000,177.5000,,,"1,041,805,706.2",20221130,20221229,"2,614,484",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
22592,20220705,20221230,19460114,20221230,Y,88579Y10,88579Y101,88579Y10,88579Y101,N,RW,N/A,A,3M CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MMM,MMM,21205,3999,339999,INDL,0,0,3M CO,20221202,20221202,N,126.9900,TR,"70,192,833.57",BP,125.9900,TR,20221201,"69,640,090.57",PB,0.007937,0.007937,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1821877.00,126.9900,124.2400,127.2500,126.9600,126.9800,124.7600,,,"231,360,160.2",20221130,20221229,"552,743",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
22752,20091104,20221230,19460515,20221230,Y,58933Y10,58933Y105,58933Y10,58933Y105,N,RW,N/A,A,MERCK & CO INC NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MRK,MRK,21188,2834,325412,HEALTH,0,0,MERCK & CO INC NEW,20221202,20221202,N,110.0400,TR,"278,994,975.84",BP,109.8000,TR,20221201,"278,386,480.80",PB,0.002186,0.002186,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,6943575.00,110.0400,108.7100,110.0900,110.0100,110.0400,109.0000,,,"764,070,993.0",20221130,20221229,"2,535,396",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
26403,20210301,20221230,19571112,20221230,Y,25468710,254687106,25468710,254687106,N,RW,N/A,A,DISNEY WALT CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DIS,DIS,20587,4833,515120,CONDIS,0,0,DISNEY WALT CO,20221202,20221202,N,99.4300,TR,"181,319,752.56",BP,98.5900,TR,20221201,"179,787,935.28",PB,0.008520,0.008520,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,12608101.00,99.4300,97.0101,99.6900,99.4000,99.4100,97.4600,,,"1,253,623,482.4",20221130,20221229,"1,823,592",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
43449,20190912,20221230,19660705,20221230,Y,58013510,580135101,58013510,580135101,N,RW,N/A,A,MCDONALDS CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MCD,MCD,21177,5812,722511,CONDIS,0,0,MCDONALDS CORP,20221202,20221202,N,273.4000,TR,"200,244,721.60",BP,273.4000,TR,20221201,"200,244,721.60",PB,0.000000,0.000000,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2807524.00,273.4000,269.6200,273.4450,273.1900,273.3000,269.8100,,,"767,577,061.6",20221130,20221229,"732,424",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
47896,20160804,20221230,19690305,20221230,Y,46625H10,46625H100,46625H10,46625H100,N,RW,N/A,A,JPMORGAN CHASE & CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JPM,JPM,20436,6021,522110,FINL,0,0,JPMORGAN CHASE & CO,20221202,20221202,N,135.1600,TR,"396,451,987.80",BP,136.2400,TR,20221201,"399,619,849.20",PB,-0.007927,-0.007927,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,8932057.00,135.1600,133.3400,135.3500,135.1700,135.2000,134.4900,,,"1,207,256,824.1",20221130,20221229,"2,933,205",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
55976,20201118,20221230,19721120,20221230,Y,93114210,931142103,93114210,931142103,N,RW,N/A,A,WALMART INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WMT,WMT,21880,5311,452210,CONDIS,0,0,WALMART INC,20221202,20221202,N,153.2200,TR,"415,875,546.36",BP,153.3700,TR,20221201,"416,282,682.06",PB,-0.000978,-0.000978,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,6911044.00,153.2200,151.4800,153.2350,153.1400,153.1500,151.4800,,,"1,058,910,161.7",20221130,20221229,"2,714,238",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
57665,20120629,20221230,19801202,20221230,Y,65410610,654106103,65410610,654106103,N,RW,N/A,A,NIKE INC; COM B; CONS,B,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,NKE,NKE,3194,3021,316210,CONDIS,60003193,4061,NIKE INC,20221202,20221202,N,112.2000,TR,"141,336,993.60",BP,111.1100,TR,20221201,"139,963,933.68",PB,0.012870,0.009810,0.003060,NA,D1,0.3400,0.0000,1.000000,C1,5891969.00,112.2000,108.3400,112.7100,112.2100,112.2400,108.6500,,,"661,078,921.8",20221130,20221229,"1,259,688",OBS,NA,N,2022-12-02,1,Y,CD,Q,USD,CDIV,D,USD,0.3400,0.000000,0.000000,2022-11-15,2022-12-05,2022-12-28,0,0,-0.000581,-0.000636,0.005174,0.005149,-0.001195
59176,20210405,20221230,19721214,20221230,Y,02581610,025816109,02581610,025816109,N,RW,N/A,A,AMERICAN EXPRESS CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AXP,AXP,90,6141,522291,INDL,60000089,126,AMERICAN EXPRESS CO,20221202,20221202,N,156.7500,TR,"117,128,772.75",BP,157.5000,TR,20221201,"117,689,197.50",PB,-0.004762,-0.004762,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2285397.00,156.7500,155.0000,157.2800,156.7900,156.8000,155.2200,,,"358,235,979.8",20221130,20221229,"747,233",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
59328,20080627,20221230,19721214,20221230,Y,45814010,458140100,45814010,458140100,Q,RW,S,A,INTEL CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,INTC,INTC,2367,3679,334413,TECH,60002366,3017,INTEL CORP,20221202,20221202,N,29.4100,TR,"121,375,070.00",BP,29.8300,TR,20221201,"123,108,410.00",PB,-0.014080,-0.014080,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,31120684.00,29.4100,28.7100,29.4300,29.4100,29.4200,29.1700,"184,965",64,"915,259,316.4",20220930,20221230,"4,127,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
59459,20090327,20221230,19721214,20221230,Y,89417E10,89417E109,89417E10,89417E109,N,RW,N/A,A,TRAVELERS COMPANIES INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,TRV,TRV,4293,6331,524126,FINL,60004292,5448,TRAVELERS COMPANIES INC,20221202,20221202,N,189.5400,TR,"44,418,319.92",BP,189.1400,TR,20221201,"44,324,580.72",PB,0.002115,0.002115,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1294888.00,189.5400,187.7900,189.9400,189.3200,189.4600,188.0200,,,"245,433,071.5",20221130,20221229,"234,348",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
65875,20220404,20221230,19840216,20221230,Y,92343V10,92343V104,92343V10,92343V104,N,RW,N/A,A,VERIZON COMMUNICATIONS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,VZ,VZ,20288,4813,517911,TELECOM,0,0,VERIZON COMMUNICATIONS INC,20221202,20221202,N,38.1800,TR,"160,349,013.06",BP,38.3300,TR,20221201,"160,978,985.61",PB,-0.003913,-0.003913,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,21677142.00,38.1800,37.7000,38.3000,38.1700,38.1800,37.9300,,,"827,633,281.6",20221130,20221229,"4,199,817",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
66181,20140225,20221230,19810922,20221230,Y,43707610,437076102,43707610,437076102,N,RW,N/A,A,HOME DEPOT INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HD,HD,5085,5211,444110,CONDIS,60005082,6406,HOME DEPOT INC,20221202,20221202,N,327.9900,TR,"334,282,816.14",BP,327.0700,TR,20221201,"333,345,165.02",PB,0.002813,0.002813,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3644116.00,327.9900,320.3300,328.4800,327.9200,327.9500,321.0800,,,"1,195,233,606.8",20221130,20221229,"1,019,186",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
76076,20140213,20221230,19900216,20221230,Y,17275R10,17275R102,17275R10,17275R102,Q,RW,S,A,CISCO SYSTEMS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CSCO,CSCO,10486,3674,334118,TELECOM,60010404,14115,CISCO SYSTEMS INC,20221202,20221202,N,49.7000,TR,"204,172,719.10",BP,49.9700,TR,20221201,"205,281,906.91",PB,-0.005403,-0.005403,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,12234226.00,49.7000,48.9150,49.8400,49.7100,49.7200,49.2300,"105,688",63,"608,041,032.2",20221117,20221230,"4,108,103",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
86868,20140107,20221230,19990504,20221230,Y,38141G10,38141G104,38141G10,38141G104,N,RW,N/A,A,GOLDMAN SACHS GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,GS,GS,35048,6211,523120,FINL,0,0,GOLDMAN SACHS GROUP INC,20221202,20221202,N,380.5800,TR,"128,877,708.30",BP,383.8100,TR,20221201,"129,971,499.35",PB,-0.008416,-0.008416,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1932530.00,380.5800,378.4000,382.5200,380.2200,380.3700,381.5200,,,"735,482,267.4",20221130,20221229,"338,635",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
90215,20220404,20221230,20040623,20221230,Y,79466L30,79466L302,79466L30,79466L302,N,RW,N/A,A,SALESFORCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CRM,CRM,45288,7372,511210,TECH,0,0,SALESFORCE INC,20221202,20221202,N,144.5600,TR,"144,560,000.00",BP,147.0000,TR,20221201,"147,000,000.00",PB,-0.016599,-0.016599,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,15086663.00,144.5600,142.7800,145.2100,144.5100,144.5200,144.2900,,,"2,180,928,003.3",20221130,20221229,"1,000,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
92611,20201127,20221230,20080319,20221230,Y,92826C83,92826C839,92826C83,92826C839,N,RW,N/A,A,VISA INC; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,V,V,52983,7389,561499,INDL,0,0,VISA INC,20221202,20221202,N,217.6600,TR,"354,387,264.54",BP,217.0000,TR,20221201,"353,312,673.00",PB,0.003041,0.003041,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,5132837.00,217.6600,214.2350,218.4800,217.6600,217.7000,215.7300,,,"1,117,213,301.4",20221130,20221229,"1,628,169",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000581,-0.000636,0.005174,0.005149,-0.001195
92655,20080627,20221230,19841017,20221230,Y,91324P10,91324P102,91324P10,91324P102,N,RW,N/A,A,UNITEDHEALTH GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,UNH,UNH,7267,6324,524114,HEALTH,60007233,9402,UNITEDHEALTH GROUP INC,20221202,20221202,N,536.1600,TR,"500,960,559.84",BP,536.9100,TR,20221201,"501,661,321.59",PB,0.001676,-0.001397,0.003073,NA,D1,1.6500,0.0000,1.000000,C1,2346191.00,536.1600,532.4400,538.6100,536.0600,536.1300,532.8300,,,"1,257,933,766.6",20221130,20221229,"934,349",OBS,NA,N,2022-12-02,1,Y,CD,Q,USD,CDIV,D,USD,1.6500,0.000000,0.000000,2022-11-03,2022-12-05,2022-12-13,0,0,-0.000581,-0.000636,0.005174,0.005149,-0.001195
10107,20080627,20221230,19860313,20221230,Y,59491810,594918104,59491810,594918104,Q,RW,S,A,MICROSOFT CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MSFT,MSFT,8048,7370,511210,TECH,60008001,10539,MICROSOFT CORP,20221205,20221205,N,250.2000,TR,"1,865,109,144.60",BP,255.0200,TR,20221202,"1,901,039,704.46",PB,-0.018900,-0.018900,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,23410574.00,250.2000,248.0600,253.8190,250.1900,250.2100,252.0100,"279,000",61,"5,857,325,614.8",20221020,20221230,"7,454,473",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
10145,20221013,20221230,19251231,20221230,Y,43851610,438516106,43851610,438516106,Q,RW,S,A,HONEYWELL INTERNATIONAL INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HON,HON,22168,3724,336412,INDL,60018933,25476,HONEYWELL INTERNATIONAL INC,20221205,20221205,N,215.6000,TR,"144,952,623.20",BP,219.0800,TR,20221202,"147,292,303.76",PB,-0.015885,-0.015885,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,3064111.00,215.6000,215.2000,218.5850,215.5600,215.5900,217.7500,"53,026",48,"660,622,331.6",20221013,20221230,"672,322",NC,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
11308,20080627,20221230,19251231,20221230,Y,19121610,191216100,19121610,191216100,N,RW,N/A,A,COCA COLA CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,KO,KO,20468,2086,312111,CONSTAP,0,0,COCA COLA CO,20221205,20221205,N,63.4700,TR,"274,476,840.11",BP,64.3500,TR,20221202,"278,282,411.55",PB,-0.013675,-0.013675,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,9185090.00,63.4700,63.2600,63.7950,63.4500,63.4600,63.4100,,,"582,977,662.3",20221130,20221229,"4,324,513",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
12490,20211203,20221230,19251231,20221230,Y,45920010,459200101,45920010,459200101,N,RW,N/A,A,INTERNATIONAL BUSINESS MACHS COR; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,IBM,IBM,20990,3571,334111,TECH,0,0,INTERNATIONAL BUSINESS MACHS COR,20221205,20221205,N,147.4100,TR,"133,277,213.66",BP,148.6700,TR,20221202,"134,416,412.42",PB,-0.008475,-0.008475,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,2784767.00,147.4100,146.8000,148.9300,147.4500,147.4600,147.9400,,,"410,502,503.5",20221130,20221229,"904,126",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
14008,20190912,20221230,19830617,20221230,Y,03116210,031162100,03116210,031162100,Q,RW,S,A,AMGEN INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AMGN,AMGN,216,2830,325414,HEALTH,60000215,298,AMGEN INC,20221205,20221205,N,284.9100,TR,"152,021,992.89",BP,285.5100,TR,20221202,"152,342,140.29",PB,-0.002102,-0.002102,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,3226605.00,284.9100,283.0000,286.7800,284.9700,285.0000,283.7900,"56,998",59,"919,292,030.6",20221031,20221230,"533,579",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
14541,20210401,20221230,19251231,20221230,Y,16676410,166764100,16676410,166764100,N,RW,N/A,A,CHEVRON CORP NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CVX,CVX,20440,5541,447190,ENERGY,0,0,CHEVRON CORP NEW,20221205,20221205,N,176.5600,TR,"341,403,301.84",BP,181.0300,TR,20221202,"350,046,668.17",PB,-0.024692,-0.024692,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,8162195.00,176.5600,174.6300,182.9500,176.5200,176.5300,182.6700,,,"1,441,117,149.2",20221130,20221229,"1,933,639",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221205,20221205,N,146.6300,TR,"2,332,607,342.34",BP,147.8100,TR,20221202,"2,351,378,921.58",PB,-0.007983,-0.007983,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,68761776.00,146.6300,145.7700,150.9199,146.6000,146.6200,147.7700,"591,068",60,"10,082,539,214.9",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221205,20221205,N,149.0900,TR,"353,298,125.73",BP,150.6100,TR,20221202,"356,900,065.17",PB,-0.010092,-0.010092,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5402575.00,149.0900,148.2700,149.6705,149.0900,149.1000,148.7100,,,"805,469,906.8",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
18428,20191223,20221230,20190402,20221230,Y,26055710,260557103,26055710,260557103,N,RW,N/A,A,DOW INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DOW,DOW,56668,2821,325211,BASMAT,0,0,DOW INC,20221205,20221205,N,51.2500,TR,"36,067,648.75",BP,51.5500,TR,20221202,"36,278,776.45",PB,-0.005820,-0.005820,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5109972.00,51.2500,50.9900,51.9400,51.2500,51.2600,51.4600,,,"261,886,065.0",20221130,20221229,"703,759",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
18542,20170126,20221230,19291202,20221230,Y,14912310,149123101,14912310,149123101,N,RW,N/A,A,CATERPILLAR INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CAT,CAT,20408,3531,333120,INDL,0,0,CATERPILLAR INC,20221205,20221205,N,232.5700,TR,"121,031,521.13",BP,236.1300,TR,20221202,"122,884,177.17",PB,-0.015076,-0.015076,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,2064513.00,232.5700,232.2600,235.9100,232.6100,232.6200,234.8000,,,"480,143,788.4",20221130,20221229,"520,409",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221205,20221205,N,41.2100,TR,"35,638,943.73",BP,41.4800,TR,20221202,"35,872,443.24",PB,-0.006509,-0.006509,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,4470312.00,41.2100,40.8200,41.4200,41.2100,41.2200,41.3600,"47,669",55,"184,221,557.5",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221205,20221205,N,185.1000,TR,"110,316,453.30",BP,182.8700,TR,20221202,"108,987,411.21",PB,0.012194,0.012194,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,10456278.00,185.1000,180.8002,188.4499,185.1100,185.1700,182.0000,,,"1,935,457,057.8",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.019456,-0.019469,-0.017511,-0.017534,-0.017894
